symbol,side,entry_time,entry_price,qty,sl,tp,status,reason,highest_high,lowest_low,trailing_active,sl_original,exit_time,exit_price,exit_reason,pnl,pnl_percent,breakeven_active,pyramided
3MINDIA.NS,SELL,2025-11-25 12:55:00+05:30,35085.0,4,35157.5,34940.0,CLOSED,Impulse Sell: Retraced to 35128.75,35160.0,35000.0,False,35157.5,2025-11-25 13:05:00+05:30,35157.5,Hit SL,-290.0,-0.2066410146786376,,
3MINDIA.NS,BUY,2025-11-26 09:50:00+05:30,35580.0,4,35657.5,35585.0,CLOSED,Impulse Buy: Retraced to 35613.75,35660.0,35480.0,True,35577.5,2025-11-26 09:50:00+05:30,35657.5,Hit SL,310.0,0.21781899943788646,,
3MINDIA.NS,SELL,2025-11-27 09:20:00+05:30,35420.0,6,35420.0,35420.0,CLOSED,Impulse Sell: Retraced to 35455.00,35490.0,35240.0,True,35510.0,2025-11-27 09:25:00+05:30,35420.0,Hit SL,0.0,0.0,True,True
3MINDIA.NS,SELL,2025-11-28 09:40:00+05:30,34940.0,4,34915.0,34930.0,CLOSED,Impulse Sell: Retraced to 34927.50,34990.0,34910.0,True,34945.0,2025-11-28 09:40:00+05:30,34915.0,Hit SL,100.0,0.07155123068116771,,
3MINDIA.NS,SELL,2025-12-01 09:20:00+05:30,34890.0,4,34930.0,34810.0,CLOSED,Impulse Sell: Retraced to 34902.50,34940.0,34875.0,False,34930.0,2025-12-01 09:20:00+05:30,34930.0,Hit SL,-160.0,-0.11464603038119806,,
3MINDIA.NS,SELL,2025-12-02 09:35:00+05:30,34660.0,4,34725.0,34530.0,CLOSED,Impulse Sell: Retraced to 34702.50,34740.0,34655.0,False,34725.0,2025-12-02 09:35:00+05:30,34725.0,Hit SL,-260.0,-0.18753606462781303,,
3MINDIA.NS,SELL,2025-12-03 09:15:00+05:30,34800.0,4,34722.5,34785.0,CLOSED,Impulse Sell: Retraced to 34761.25,34800.0,34715.0,True,34807.5,2025-12-03 09:15:00+05:30,34722.5,Hit SL,310.0,0.22270114942528735,,
3MINDIA.NS,SELL,2025-12-04 09:45:00+05:30,34570.0,4,34637.5,34435.0,CLOSED,Impulse Sell: Retraced to 34626.25,34675.0,34550.0,False,34637.5,2025-12-04 09:45:00+05:30,34637.5,Hit SL,-270.0,-0.19525600231414522,,
3MINDIA.NS,SELL,2025-12-05 09:25:00+05:30,34643.333333333336,6,34643.35,34600.0,CLOSED,Impulse Sell: Retraced to 34680.00,34695.0,34585.0,True,34705.0,2025-12-05 09:30:00+05:30,34643.35,Hit SL,-0.09999999997671694,-4.810930432825793e-05,True,True
3MINDIA.NS,SELL,2025-12-08 09:15:00+05:30,33980.0,4,33992.5,33955.0,CLOSED,Impulse Sell: Retraced to 33898.75,34130.0,33965.0,False,33992.5,2025-12-08 09:15:00+05:30,33992.5,Hit SL,-50.0,-0.036786344908769864,,
3MINDIA.NS,SELL,2025-12-09 09:20:00+05:30,34362.5,4,34362.5,34085.0,CLOSED,Impulse Sell: Retraced to 34513.75,34525.0,34155.0,False,34572.5,2025-12-09 12:00:00+05:30,34362.5,Hit SL,0.0,0.0,True,True
3MINDIA.NS,SELL,2025-12-10 09:25:00+05:30,34565.0,4,34562.5,34560.0,CLOSED,Impulse Sell: Retraced to 34548.75,34565.0,34560.0,True,34567.5,2025-12-10 09:25:00+05:30,34562.5,Hit SL,10.0,0.007232749891508752,,
3MINDIA.NS,SELL,2025-12-11 09:20:00+05:30,34365.0,4,34432.5,34230.0,CLOSED,Impulse Sell: Retraced to 34366.25,34435.0,34250.0,False,34432.5,2025-12-11 09:35:00+05:30,34432.5,Hit SL,-270.0,-0.19642077695329552,,
3MINDIA.NS,BUY,2025-12-12 09:30:00+05:30,34710.0,4,34622.5,34885.0,CLOSED,Impulse Buy: Retraced to 34638.75,34715.0,34620.0,False,34622.5,2025-12-12 09:30:00+05:30,34622.5,Hit SL,-350.0,-0.25208873523480263,,
3MINDIA.NS,BUY,2025-12-15 09:40:00+05:30,35720.0,2,35475.0,36210.0,CLOSED,Impulse Buy: Retraced to 35487.50,35800.0,35455.0,False,35475.0,2025-12-15 15:20:00+05:30,35475.0,Hit SL,-490.0,-0.6858902575587905,,
3MINDIA.NS,BUY,2025-12-16 10:20:00+05:30,35425.0,4,35360.0,35555.0,CLOSED,Impulse Buy: Retraced to 35365.00,35450.0,35350.0,False,35360.0,2025-12-16 10:20:00+05:30,35360.0,Hit SL,-260.0,-0.1834862385321101,,
3MINDIA.NS,BUY,2025-12-17 09:15:00+05:30,35603.75,4,35603.75,35885.0,CLOSED,Impulse Buy: Retraced to 35440.00,35750.0,35395.0,False,35390.0,2025-12-17 09:30:00+05:30,35603.75,Hit SL,0.0,0.0,True,True
3MINDIA.NS,BUY,2025-12-18 09:25:00+05:30,35150.0,3,34985.0,35480.0,CLOSED,Impulse Buy: Retraced to 35015.00,35195.0,34960.0,False,34985.0,2025-12-18 09:25:00+05:30,34985.0,Hit SL,-495.0,-0.4694167852062589,,
3MINDIA.NS,BUY,2025-12-19 09:15:00+05:30,35225.0,3,35037.5,35600.0,CLOSED,Impulse Buy: Retraced to 35111.25,35300.0,35025.0,False,35037.5,2025-12-19 09:15:00+05:30,35037.5,Hit SL,-562.5,-0.5322924059616749,,
3MINDIA.NS,BUY,2025-12-22 10:00:00+05:30,35245.0,4,35222.5,35290.0,CLOSED,Impulse Buy: Retraced to 35236.25,35245.0,35175.0,False,35222.5,2025-12-22 10:00:00+05:30,35222.5,Hit SL,-90.0,-0.06383884238899135,,
3MINDIA.NS,BUY,2025-12-23 09:30:00+05:30,35545.0,4,35610.0,35575.0,CLOSED,Impulse Buy: Retraced to 35585.00,35625.0,35485.0,True,35530.0,2025-12-23 09:30:00+05:30,35610.0,Hit SL,260.0,0.18286678857785904,,
360ONE.NS,BUY,2025-10-10 09:25:00+05:30,1089.6634146341464,205,1095.2,1092.9,CLOSED,Impulse Buy: Retraced to 1089.43,1097.800048828125,1087.699951171875,True,1087.05,2025-10-10 09:50:00+05:30,1095.2,Hit SL,1134.9999999999932,0.5081005098911694,True,True
360ONE.NS,BUY,2025-10-13 09:55:00+05:30,1095.0,136,1093.8500000000001,1097.3,CLOSED,Impulse Buy: Retraced to 1094.77,1095.800048828125,1092.199951171875,False,1093.8500000000001,2025-10-13 10:00:00+05:30,1093.8500000000001,Hit SL,-156.39999999998145,-0.10502283105021586,,
360ONE.NS,BUY,2025-10-14 09:25:00+05:30,1122.0,133,1120.3,1125.4,CLOSED,Impulse Buy: Retraced to 1121.15,1122.5999755859375,1117.800048828125,False,1120.3,2025-10-14 09:25:00+05:30,1120.3,Hit SL,-226.10000000000605,-0.15151515151515557,,
360ONE.NS,BUY,2025-10-15 09:30:00+05:30,1122.5999755859375,133,1120.1000000000001,1127.6000000000001,CLOSED,Impulse Buy: Retraced to 1121.45,1125.0,1120.0,False,1120.1000000000001,2025-10-15 09:40:00+05:30,1120.1000000000001,Hit SL,-332.49675292966936,-0.2226951398811949,,
360ONE.NS,BUY,2025-10-16 09:15:00+05:30,1164.0,128,1161.7,1168.6000000000001,CLOSED,Impulse Buy: Retraced to 1164.15,1168.199951171875,1158.0,False,1161.7,2025-10-16 09:15:00+05:30,1161.7,Hit SL,-294.3999999999942,-0.19759450171820914,,
360ONE.NS,BUY,2025-10-17 09:30:00+05:30,1170.5,128,1166.3,1178.9,CLOSED,Impulse Buy: Retraced to 1167.95,1175.0,1165.199951171875,False,1166.3,2025-10-17 09:45:00+05:30,1166.3,Hit SL,-537.6000000000058,-0.3588210166595511,,
360ONE.NS,BUY,2025-10-20 09:20:00+05:30,1171.800048828125,62,1162.15,1191.1000000000001,CLOSED,Impulse Buy: Retraced to 1171.08,1178.0,1160.0,False,1162.15,2025-10-20 09:25:00+05:30,1162.15,Hit SL,-598.3030273437444,-0.8235235045241358,,
360ONE.NS,BUY,2025-10-21 14:20:00+05:30,1176.4599673622533,190,1176.45,1178.3,CLOSED,Impulse Buy: Retraced to 1175.33,1180.0,1174.0999755859375,True,1173.65,2025-10-21 14:25:00+05:30,1176.45,Hit SL,-1.8937988281254547,-0.0008472334401347916,True,True
360ONE.NS,BUY,2025-10-23 09:55:00+05:30,1182.5999755859375,126,1182.2,1183.4,CLOSED,Impulse Buy: Retraced to 1183.20,1183.300048828125,1181.5,False,1182.2,2025-10-23 09:55:00+05:30,1182.2,Hit SL,-50.39692382811927,-0.0338217143746583,,
360ONE.NS,BUY,2025-10-24 09:30:00+05:30,1182.5999755859375,135,1182.6000000000001,1192.4,CLOSED,Impulse Buy: Retraced to 1173.80,1190.0,1173.0,False,1172.6000000000001,2025-10-24 10:45:00+05:30,1182.6000000000001,Hit SL,0.0032958984559172677,2.0644396364314043e-06,True,True
360ONE.NS,BUY,2025-10-27 09:50:00+05:30,1188.699951171875,126,1185.9,1194.3,CLOSED,Impulse Buy: Retraced to 1186.90,1189.4000244140625,1182.0,False,1185.9,2025-10-27 10:05:00+05:30,1185.9,Hit SL,-352.79384765623854,-0.23554734473696148,,
360ONE.NS,BUY,2025-10-28 09:30:00+05:30,1179.1605263157894,190,1179.15,1184.4,CLOSED,Impulse Buy: Retraced to 1176.05,1181.9000244140625,1175.5,False,1174.8,2025-10-28 09:40:00+05:30,1179.15,Hit SL,-1.9999999999708962,-0.000892695740266111,True,True
360ONE.NS,SELL,2025-10-29 10:00:00+05:30,1121.199951171875,54,1132.15,1099.3,CLOSED,Impulse Sell: Retraced to 1129.33,1133.9000244140625,1115.5999755859375,False,1132.15,2025-10-29 15:25:00+05:30,1132.15,Hit SL,-591.3026367187549,-0.9766365773277221,,
360ONE.NS,SELL,2025-10-30 09:25:00+05:30,1130.800048828125,132,1128.05,1127.7,CLOSED,Impulse Sell: Retraced to 1130.33,1130.800048828125,1126.5,True,1132.3500000000001,2025-10-30 09:25:00+05:30,1128.05,Hit SL,363.006445312506,0.2431949689934119,,
360ONE.NS,SELL,2025-10-31 09:40:00+05:30,1117.800048828125,134,1118.7,1116.0,CLOSED,Impulse Sell: Retraced to 1118.35,1119.0,1117.699951171875,False,1118.7,2025-10-31 09:40:00+05:30,1118.7,Hit SL,-120.5934570312561,-0.08051092615522185,,
360ONE.NS,SELL,2025-11-03 09:55:00+05:30,1101.4666341145833,204,1101.45,1099.0,CLOSED,Impulse Sell: Retraced to 1103.08,1103.5999755859375,1100.199951171875,False,1103.65,2025-11-03 10:10:00+05:30,1101.45,Hit SL,3.3933593749752617,0.0015101787079173255,True,True
360ONE.NS,SELL,2025-11-04 09:15:00+05:30,1084.4000244140625,73,1092.55,1068.1000000000001,CLOSED,Impulse Sell: Retraced to 1091.32,1099.300048828125,1083.300048828125,False,1092.55,2025-11-04 09:15:00+05:30,1092.55,Hit SL,-594.9482177734342,-0.7515654188906126,,
360ONE.NS,SELL,2025-11-06 09:45:00+05:30,1070.199951171875,95,1076.5,1057.6000000000001,CLOSED,Impulse Sell: Retraced to 1074.80,1077.5,1069.0999755859375,False,1076.5,2025-11-06 09:45:00+05:30,1076.5,Hit SL,-598.504638671875,-0.5886796033980763,,
360ONE.NS,SELL,2025-11-07 09:20:00+05:30,1056.5,82,1063.8,1041.9,CLOSED,Impulse Sell: Retraced to 1062.45,1065.5999755859375,1055.300048828125,False,1063.8,2025-11-07 09:20:00+05:30,1063.8,Hit SL,-598.5999999999963,-0.690960719356361,,
360ONE.NS,SELL,2025-11-10 09:15:00+05:30,1063.5,141,1066.6000000000001,1057.3,CLOSED,Impulse Sell: Retraced to 1065.45,1071.5999755859375,1063.5,False,1066.6000000000001,2025-11-10 09:15:00+05:30,1066.6000000000001,Hit SL,-437.10000000001924,-0.2914903620122366,,
360ONE.NS,SELL,2025-11-11 09:20:00+05:30,1063.0000406901042,210,1063.0,1057.7,CLOSED,Impulse Sell: Retraced to 1064.80,1066.199951171875,1060.0999755859375,False,1067.6000000000001,2025-11-11 09:30:00+05:30,1063.0,Hit SL,0.008544921890916157,3.827855379576627e-06,True,True
360ONE.NS,BUY,2025-11-12 09:15:00+05:30,1086.3666585286458,207,1086.3500000000001,1092.3,CLOSED,Impulse Buy: Retraced to 1081.75,1091.0,1080.5,False,1080.0,2025-11-12 09:20:00+05:30,1086.3500000000001,Hit SL,-3.4483154296435714,-0.0015334167810509862,True,True
360ONE.NS,SELL,2025-11-13 09:15:00+05:30,1080.300048828125,90,1086.9,1067.1000000000001,CLOSED,Impulse Sell: Retraced to 1085.95,1088.9000244140625,1079.4000244140625,False,1086.9,2025-11-13 09:15:00+05:30,1086.9,Hit SL,-593.9956054687582,-0.6109368576845393,,
360ONE.NS,SELL,2025-11-14 09:20:00+05:30,1081.5,138,1079.55,1079.4,CLOSED,Impulse Sell: Retraced to 1080.23,1082.699951171875,1078.5,True,1082.55,2025-11-14 09:20:00+05:30,1079.55,Hit SL,269.1000000000063,0.18030513176144664,,
360ONE.NS,SELL,2025-11-17 09:15:00+05:30,1064.9000244140625,140,1062.65,1063.6000000000001,CLOSED,Impulse Sell: Retraced to 1064.62,1066.199951171875,1062.0,True,1065.55,2025-11-17 09:15:00+05:30,1062.65,Hit SL,315.00341796873727,0.2112897326019346,,
360ONE.NS,SELL,2025-11-18 09:15:00+05:30,1059.5,43,1073.15,1032.2,CLOSED,Impulse Sell: Retraced to 1072.48,1074.5,1058.199951171875,False,1073.15,2025-11-18 09:15:00+05:30,1073.15,Hit SL,-586.9500000000039,-1.2883435582822171,,
360ONE.NS,SELL,2025-11-19 09:20:00+05:30,1074.5,139,1071.8,1073.3,CLOSED,Impulse Sell: Retraced to 1072.65,1079.0,1071.199951171875,True,1075.1000000000001,2025-11-19 09:20:00+05:30,1071.8,Hit SL,375.3000000000063,0.25127966496045095,,
360ONE.NS,BUY,2025-11-20 09:35:00+05:30,1131.4000244140625,132,1128.7,1136.8,CLOSED,Impulse Buy: Retraced to 1131.00,1133.0,1126.199951171875,False,1128.7,2025-11-20 09:40:00+05:30,1128.7,Hit SL,-356.403222656244,-0.23864454267276178,,
360ONE.NS,BUY,2025-11-21 09:30:00+05:30,1127.5,133,1125.2,1132.1000000000001,CLOSED,Impulse Buy: Retraced to 1127.00,1131.0999755859375,1124.5,False,1125.2,2025-11-21 09:35:00+05:30,1125.2,Hit SL,-305.89999999999395,-0.20399113082039508,,
360ONE.NS,BUY,2025-11-24 09:15:00+05:30,1145.199951171875,115,1140.0,1155.6000000000001,CLOSED,Impulse Buy: Retraced to 1142.50,1145.5999755859375,1136.5999755859375,False,1140.0,2025-11-24 09:15:00+05:30,1140.0,Hit SL,-597.994384765625,-0.4540649138653845,,
360ONE.NS,BUY,2025-11-25 09:20:00+05:30,1127.9000244140625,132,1133.2,1129.5,CLOSED,Impulse Buy: Retraced to 1130.25,1134.0,1127.300048828125,True,1127.1000000000001,2025-11-25 09:20:00+05:30,1133.2,Hit SL,699.596777343756,0.4698976390829366,,
360ONE.NS,BUY,2025-11-26 09:20:00+05:30,1145.3000081380208,132,1145.3,1156.5,CLOSED,Impulse Buy: Retraced to 1143.12,1158.300048828125,1142.300048828125,False,1136.25,2025-11-26 10:05:00+05:30,1156.5,Hit TP,1478.39892578126,0.9779090004712131,True,True
360ONE.NS,BUY,2025-11-27 09:45:00+05:30,1149.2999674479167,195,1149.3,1153.7,CLOSED,Impulse Buy: Retraced to 1146.73,1151.5,1146.300048828125,False,1145.45,2025-11-27 09:55:00+05:30,1149.3,Hit SL,0.006347656226353138,2.8323400447274916e-06,True,True
360ONE.NS,BUY,2025-11-28 09:30:00+05:30,1148.800048828125,130,1153.1000000000001,1152.6000000000001,CLOSED,Impulse Buy: Retraced to 1148.35,1155.0,1147.699951171875,True,1146.9,2025-11-28 09:40:00+05:30,1153.1000000000001,Hit SL,558.9936523437677,0.3742993549017914,,
360ONE.NS,BUY,2025-12-01 09:20:00+05:30,1193.300048828125,125,1191.0,1197.9,CLOSED,Impulse Buy: Retraced to 1193.40,1194.0,1188.199951171875,False,1191.0,2025-12-01 09:20:00+05:30,1191.0,Hit SL,-287.506103515625,-0.1927468980147745,,
360ONE.NS,BUY,2025-12-02 09:40:00+05:30,1178.0999755859375,127,1179.5,1179.7,CLOSED,Impulse Buy: Retraced to 1178.45,1180.300048828125,1178.0999755859375,True,1177.3,2025-12-02 09:40:00+05:30,1179.5,Hit SL,177.8031005859375,0.11883748774090133,,
360ONE.NS,BUY,2025-12-03 09:20:00+05:30,1166.0,128,1162.8500000000001,1172.3,CLOSED,Impulse Buy: Retraced to 1164.27,1166.699951171875,1162.800048828125,False,1162.8500000000001,2025-12-03 09:20:00+05:30,1162.8500000000001,Hit SL,-403.19999999998254,-0.2701543739279471,,
360ONE.NS,SELL,2025-12-04 09:45:00+05:30,1147.800048828125,130,1149.3,1144.8,CLOSED,Impulse Sell: Retraced to 1148.65,1150.4000244140625,1146.800048828125,False,1149.3,2025-12-04 09:45:00+05:30,1149.3,Hit SL,-194.9936523437441,-0.1306805286692893,,
360ONE.NS,SELL,2025-12-05 09:30:00+05:30,1120.5,133,1118.8500000000001,1117.8,CLOSED,Impulse Sell: Retraced to 1120.33,1120.5,1117.5,True,1121.8500000000001,2025-12-05 09:30:00+05:30,1118.8500000000001,Hit SL,219.44999999998186,0.14725568942435194,,
360ONE.NS,SELL,2025-12-08 09:15:00+05:30,1142.699951171875,113,1148.0,1132.1000000000001,CLOSED,Impulse Sell: Retraced to 1147.05,1170.0,1137.5,False,1148.0,2025-12-08 09:15:00+05:30,1148.0,Hit SL,-598.905517578125,-0.4638180672616317,,
360ONE.NS,SELL,2025-12-09 09:15:00+05:30,1125.300048828125,133,1128.05,1119.8,CLOSED,Impulse Sell: Retraced to 1127.07,1130.4000244140625,1124.9000244140625,False,1128.05,2025-12-09 09:15:00+05:30,1128.05,Hit SL,-365.74350585936895,-0.2443749269129352,,
360ONE.NS,SELL,2025-12-10 09:20:00+05:30,1108.699951171875,135,1105.8,1107.1000000000001,CLOSED,Impulse Sell: Retraced to 1105.75,1110.9000244140625,1105.0,True,1109.5,2025-12-10 09:20:00+05:30,1105.8,Hit SL,391.49340820313114,0.26156320912703673,,
360ONE.NS,SELL,2025-12-11 09:35:00+05:30,1119.910095900632,178,1119.9,1111.7,CLOSED,Impulse Sell: Retraced to 1125.05,1126.5999755859375,1113.300048828125,False,1126.7,2025-12-11 11:00:00+05:30,1119.9,Hit SL,1.7970703124951797,0.0009014920634210611,True,True
360ONE.NS,SELL,2025-12-12 09:20:00+05:30,1130.0,132,1131.6000000000001,1126.8,CLOSED,Impulse Sell: Retraced to 1129.65,1131.699951171875,1128.0999755859375,False,1131.6000000000001,2025-12-12 09:25:00+05:30,1131.6000000000001,Hit SL,-211.200000000018,-0.14159292035399437,,
360ONE.NS,BUY,2025-12-15 09:15:00+05:30,1146.9000244140625,130,1143.95,1152.8,CLOSED,Impulse Buy: Retraced to 1144.68,1149.4000244140625,1138.5,False,1143.95,2025-12-15 09:15:00+05:30,1143.95,Hit SL,-383.5031738281191,-0.25721722480297154,,
360ONE.NS,BUY,2025-12-16 09:45:00+05:30,1140.4000244140625,131,1141.75,1142.7,CLOSED,Impulse Buy: Retraced to 1140.12,1142.9000244140625,1139.4000244140625,True,1139.25,2025-12-16 09:50:00+05:30,1141.75,Hit SL,176.8468017578125,0.1183773725917901,,
360ONE.NS,SELL,2025-12-17 09:35:00+05:30,1131.300048828125,132,1126.6000000000001,1125.3,CLOSED,Impulse Sell: Retraced to 1131.15,1132.0,1123.5999755859375,True,1134.3,2025-12-17 09:35:00+05:30,1126.6000000000001,Hit SL,620.406445312482,0.4154555489495014,,
360ONE.NS,BUY,2025-12-18 09:35:00+05:30,1134.0999755859375,132,1134.95,1134.8,CLOSED,Impulse Buy: Retraced to 1134.12,1135.300048828125,1130.0999755859375,True,1133.75,2025-12-18 09:35:00+05:30,1134.95,Hit SL,112.203222656256,0.07495145334284808,,
360ONE.NS,BUY,2025-12-19 09:20:00+05:30,1144.0,131,1147.5,1146.8,CLOSED,Impulse Buy: Retraced to 1146.30,1148.9000244140625,1142.699951171875,True,1142.6000000000001,2025-12-19 09:20:00+05:30,1147.5,Hit SL,458.5,0.30594405594405594,,
360ONE.NS,SELL,2025-12-22 09:15:00+05:30,1123.800048828125,63,1133.3,1104.8,CLOSED,Impulse Sell: Retraced to 1129.75,1134.0,1120.9000244140625,False,1133.3,2025-12-22 09:45:00+05:30,1133.3,Hit SL,-598.4969238281221,-0.845341765359532,,
